OBJECTID,EACODE,SecTer_in_180,LISA_I_secter,LISA_CL_secter,LISA_P_secter,MORAN_STD_secter,MORAN_LAG_secter
3859,20113002,0,0.185198256,2,0.011,-0.430346669,-0.430346669
3860,20651013,19,19.63690009,1,0.001,4.447428567,4.415337941
3861,30302801,0,0.185198256,0,0.104,-0.430346669,-0.430346669
3862,30102802,0,0.185198256,0,0.051,-0.430346669,-0.430346669
3863,30541011,11,5.729457241,1,0.001,2.393628468,2.393628468
3864,30102009,0,0.185198256,0,0.087,-0.430346669,-0.430346669
3865,31106901,0,0.185198256,2,0.004,-0.430346669,-0.430346669
3866,30105056,0,0.185198256,0,0.308,-0.430346669,-0.430346669
3867,20902011,0,0.148371338,0,0.385,-0.430346669,-0.344771665
3868,30104023,0,0.185198256,0,0.098,-0.430346669,-0.430346669
3869,10307006,1,0.03014448,0,0.432,-0.173621657,-0.173621657
3870,20904009,0,0.185198256,0,0.093,-0.430346669,-0.430346669
3871,10309004,0,0.163102105,0,0.053,-0.430346669,-0.379001667
3872,20614007,0,0.185198256,2,0.033,-0.430346669,-0.430346669
3873,20801055,0,0.185198256,2,0.032,-0.430346669,-0.430346669
3874,20421802,1,0.03014448,0,0.472,-0.173621657,-0.173621657
3875,30401030,4,0.534551139,1,0.048,0.59655338,0.896065895
3876,20705005,0,0.185198256,2,0.037,-0.430346669,-0.430346669
3877,30705016,0,0.157578067,0,0.258,-0.430346669,-0.366165416
3878,20607008,0,0.185198256,2,0.028,-0.430346669,-0.430346669
3879,30707030,0,0.185198256,0,0.052,-0.430346669,-0.430346669
3880,31106017,0,0.185198256,0,0.175,-0.430346669,-0.430346669
3881,30506007,0,0.157578067,0,0.098,-0.430346669,-0.366165416
3882,30552008,11,5.729457241,1,0.001,2.393628468,2.393628468
3883,20801054,0,0.185198256,0,0.051,-0.430346669,-0.430346669
3884,10505802,2,0.006906168,0,0.225,0.083103356,0.083103356
3885,30203049,0,0.185198256,2,0.046,-0.430346669,-0.430346669
3886,20603084,2,0.006906168,0,0.376,0.083103356,0.083103356
3887,31107003,1,0.03014448,0,0.376,-0.173621657,-0.173621657
3888,20901043,0,0.185198256,2,0.028,-0.430346669,-0.430346669
3889,30901070,0,0.160646977,0,0.071,-0.430346669,-0.373296667
3890,30403039,2,0.000810536,0,0.445,0.083103356,0.009753352
3891,10536002,3,0.11548332,0,0.2,0.339828368,0.339828368
3892,20112043,0,0.185198256,2,0.011,-0.430346669,-0.430346669
3893,10501048,0,0.11154442,0,0.439,-0.430346669,-0.259196661
3894,31106013,0,0.185198256,2,0.001,-0.430346669,-0.430346669
3895,10201007,1,0.03014448,0,0.47,-0.173621657,-0.173621657
3896,31201120,0,0.185198256,2,0.033,-0.430346669,-0.430346669
3897,30801084,2,0.003350383,0,0.385,0.083103356,0.040315853
3898,31001058,1,0.03014448,0,0.497,-0.173621657,-0.173621657
3899,30306028,0,0.185198256,0,0.053,-0.430346669,-0.430346669
3900,30111907,0,0.129957879,0,0.423,-0.430346669,-0.301984163
3901,20107007,0,0.185198256,2,0.012,-0.430346669,-0.430346669
3902,20604042,1,0.03014448,0,0.491,-0.173621657,-0.173621657
3903,31202085,1,0.03014448,0,0.391,-0.173621657,-0.173621657
3904,31109001,0,0.185198256,0,0.309,-0.430346669,-0.430346669
3905,30902028,0,0.185198256,0,0.098,-0.430346669,-0.430346669
3906,30109016,0,0.185198256,0,0.149,-0.430346669,-0.430346669
3907,30508019,10,4.566356377,1,0.002,2.136903455,2.136903455
3908,30709046,1,0.035097038,0,0.392,-0.173621657,-0.202146658
3909,10301020,0,0.141005954,0,0.147,-0.430346669,-0.327656664
3910,10545001,3,0.103020114,0,0.227,0.339828368,0.303153366
3911,20303045,1,0.03014448,0,0.472,-0.173621657,-0.173621657
3912,20702032,0,0.185198256,2,0.007,-0.430346669,-0.430346669
3913,10502022,0,0.185198256,2,0.049,-0.430346669,-0.430346669
3914,30102033,0,0.185198256,0,0.052,-0.430346669,-0.430346669
3915,30306119,2,0.006906168,0,0.246,0.083103356,0.083103356
3916,20406008,0,0.185198256,2,0.013,-0.430346669,-0.430346669
3917,20704046,0,0.166784797,0,0.112,-0.430346669,-0.387559167
3918,31201045,1,0.03014448,0,0.474,-0.173621657,-0.173621657
3919,31002016,1,0.03014448,0,0.489,-0.173621657,-0.173621657
3920,30548027,11,5.378311928,1,0.001,2.393628468,2.24692846
3921,20807009,0,0.143767973,0,0.187,-0.430346669,-0.33407479
3922,30720701,1,0.03014448,0,0.406,-0.173621657,-0.173621657
3923,20652003,19,19.77962086,1,0.001,4.447428567,4.447428567
3924,30103030,0,0.185198256,2,0.034,-0.430346669,-0.430346669
3925,30901144,1,0.042879629,0,0.399,-0.173621657,-0.24697166
3926,20602062,1,0.046859363,0,0.325,-0.173621657,-0.269893537
3927,20802036,0,0.185198256,0,0.081,-0.430346669,-0.430346669
3928,20615055,0,0.163102105,2,0.05,-0.430346669,-0.379001667
3929,20601013,2,-0.023571989,0,0.24,0.083103356,-0.283646662
3930,20703006,1,0.037573317,0,0.487,-0.173621657,-0.216409159
3931,30705031,1,0.015286806,0,0.437,-0.173621657,-0.088046653
3932,20111021,0,0.129957879,0,0.447,-0.430346669,-0.301984163
3933,30338003,2,0.006906168,0,0.357,0.083103356,0.083103356
3934,10102009,0,0.185198256,2,0.05,-0.430346669,-0.430346669
3935,30539030,11,5.729457241,1,0.001,2.393628468,2.393628468
3936,10503010,0,0.185198256,2,0.025,-0.430346669,-0.430346669
3937,30402020,3,0.132931808,0,0.175,0.339828368,0.39117337
3938,10505008,2,0.003350383,0,0.406,0.083103356,0.040315853
3939,30106059,0,0.185198256,0,0.178,-0.430346669,-0.430346669
3940,10505801,1,0.019001224,0,0.323,-0.173621657,-0.109440404
3941,20304012,1,0.042879629,0,0.371,-0.173621657,-0.24697166
3942,30404018,0,0.185198256,2,0.019,-0.430346669,-0.430346669
3943,20507033,0,0.185198256,0,0.096,-0.430346669,-0.430346669
3944,30805044,0,0.185198256,0,0.058,-0.430346669,-0.430346669
3945,20908059,0,0.185198256,2,0.016,-0.430346669,-0.430346669
3946,20610012,1,0.049247203,0,0.366,-0.173621657,-0.283646662
3947,20701010,1,0.03014448,0,0.483,-0.173621657,-0.173621657
3948,30545007,11,5.780665932,1,0.001,2.393628468,2.415022219
3949,31101014,0,0.185198256,0,0.159,-0.430346669,-0.430346669
3950,20806050,1,0.03014448,0,0.433,-0.173621657,-0.173621657
3951,30547005,10,4.703505518,1,0.004,2.136903455,2.201084708
3952,30920702,1,0.03014448,0,0.455,-0.173621657,-0.173621657
3953,30107017,0,0.185198256,2,0.007,-0.430346669,-0.430346669
3954,20907019,0,0.185198256,2,0.046,-0.430346669,-0.430346669
3955,30708009,1,0.03014448,0,0.473,-0.173621657,-0.173621657
3956,20604008,0,0.185198256,2,0.016,-0.430346669,-0.430346669
3957,20404009,0,0.185198256,0,0.053,-0.430346669,-0.430346669
3958,10507024,0,0.185198256,2,0.038,-0.430346669,-0.430346669
3959,20606022,0,0.185198256,0,0.081,-0.430346669,-0.430346669
3960,20406023,0,0.163102105,0,0.139,-0.430346669,-0.379001667
3961,20805010,1,0.03014448,0,0.438,-0.173621657,-0.173621657
3962,31007034,1,0.052430991,0,0.338,-0.173621657,-0.301984163
3963,20684002,2,0.0229072,0,0.291,0.083103356,0.275647115
3964,20103012,0,0.185198256,2,0.047,-0.430346669,-0.430346669
3965,20502015,1,0.03014448,0,0.498,-0.173621657,-0.173621657
3966,20401034,0,0.0305252,0,0.377,-0.430346669,-0.070931652
3967,20903025,1,0.03014448,0,0.385,-0.173621657,-0.173621657
3968,30105037,1,0.037573317,0,0.467,-0.173621657,-0.216409159
3969,31201011,1,0.03014448,0,0.482,-0.173621657,-0.173621657
3970,20505014,0,0.185198256,2,0.05,-0.430346669,-0.430346669
3971,30706037,1,0.039059084,0,0.34,-0.173621657,-0.224966659
3972,30505014,2,0.006906168,0,0.357,0.083103356,0.083103356
3973,20615021,0,0.185198256,2,0.017,-0.430346669,-0.430346669
3974,20407011,1,-0.008060968,0,0.418,-0.173621657,0.046428354
3975,20808012,1,0.03014448,0,0.399,-0.173621657,-0.173621657
3976,30208013,0,0.185198256,2,0.023,-0.430346669,-0.430346669
3977,30108036,0,0.185198256,0,0.18,-0.430346669,-0.430346669
3978,20653006,18,17.56199628,1,0.001,4.190703555,4.190703555
3979,10401025,2,-0.012058019,0,0.424,0.083103356,-0.145096656
3980,10202012,1,0.049247203,0,0.342,-0.173621657,-0.283646662
3981,30101047,1,0.03014448,0,0.442,-0.173621657,-0.173621657
3982,20603049,1,0.03014448,0,0.395,-0.173621657,-0.173621657
3983,20901008,1,0.03014448,0,0.486,-0.173621657,-0.173621657
3984,30901035,0,0.185198256,2,0.015,-0.430346669,-0.430346669
3985,20706028,0,0.129957879,0,0.327,-0.430346669,-0.301984163
3986,30605011,0,0.185198256,2,0.006,-0.430346669,-0.430346669
3987,31004014,0,0.185198256,0,0.074,-0.430346669,-0.430346669
3988,30708053,2,0.006906168,0,0.349,0.083103356,0.083103356
3989,31006012,1,0.042879629,0,0.436,-0.173621657,-0.24697166
3990,20112008,0,0.185198256,2,0.022,-0.430346669,-0.430346669
3991,30403029,0,0.074717502,0,0.456,-0.430346669,-0.173621657
3992,10501029,0,0.185198256,2,0.016,-0.430346669,-0.430346669
3993,31201101,0,0.185198256,2,0.003,-0.430346669,-0.430346669
3994,20203022,0,0.001063666,0,0.251,-0.430346669,-0.002471649
3995,30801049,0,0.185198256,2,0.026,-0.430346669,-0.430346669
3996,31001039,1,0.049247203,0,0.353,-0.173621657,-0.283646662
3997,10502901,1,0.064812386,0,0.081,-0.173621657,-0.373296667
3998,20904064,2,-0.004946449,0,0.48,0.083103356,-0.059521651
3999,10302902,0,0.163102105,0,0.164,-0.430346669,-0.379001667
4000,30406026,0,0.157578067,0,0.104,-0.430346669,-0.366165416
4001,31202050,0,0.185198256,0,0.072,-0.430346669,-0.430346669
4002,30203036,0,0.185198256,2,0.001,-0.430346669,-0.430346669
4003,20908009,0,0.185198256,2,0.038,-0.430346669,-0.430346669
4004,30203072,0,0.185198256,2,0.025,-0.430346669,-0.430346669
4005,20601069,2,0.006906168,0,0.369,0.083103356,0.083103356
4006,30709011,0,0.185198256,0,0.1,-0.430346669,-0.430346669
4007,30554005,10,4.566356377,1,0.001,2.136903455,2.136903455
4008,30103063,0,0.185198256,2,0.023,-0.430346669,-0.430346669
4009,20303010,1,0.055614778,0,0.228,-0.173621657,-0.320321664
4010,20702013,1,0.039059084,0,0.499,-0.173621657,-0.224966659
4011,10507006,0,0.157578067,0,0.112,-0.430346669,-0.366165416
4012,20705060,0,0.169415291,0,0.07,-0.430346669,-0.393671668
4013,20704011,0,0.148371338,0,0.218,-0.430346669,-0.344771665
4014,10509004,0,0.185198256,2,0.016,-0.430346669,-0.430346669
4015,30536039,11,5.729457241,1,0.001,2.393628468,2.393628468
4016,30106908,1,0.037573317,0,0.311,-0.173621657,-0.216409159
4017,20201026,0,0.185198256,2,0.014,-0.430346669,-0.430346669
4018,30201053,0,0.185198256,0,0.166,-0.430346669,-0.430346669
4019,20603139,0,0.185198256,2,0.008,-0.430346669,-0.430346669
4020,20613022,0,0.185198256,2,0.032,-0.430346669,-0.430346669
4021,20803050,0,0.185198256,2,0.017,-0.430346669,-0.430346669
4022,30901125,1,0.03014448,0,0.453,-0.173621657,-0.173621657
4023,20602027,0,0.185198256,2,0.024,-0.430346669,-0.430346669
4024,30403062,0,0.185198256,2,0.02,-0.430346669,-0.430346669
4025,20802001,0,0.185198256,2,0.026,-0.430346669,-0.430346669
4026,30202002,1,0.041287735,0,0.485,-0.173621657,-0.23780291
4027,31003055,0,0.185198256,2,0.042,-0.430346669,-0.430346669
4028,30305033,0,0.185198256,2,0.023,-0.430346669,-0.430346669
4029,31220706,1,0.03014448,0,0.493,-0.173621657,-0.173621657
4030,10307902,0,0.185198256,2,0.047,-0.430346669,-0.430346669
4031,20804901,0,0.185198256,2,0.001,-0.430346669,-0.430346669
4032,30501808,2,0.006906168,0,0.381,0.083103356,0.083103356
4033,30301041,0,0.11154442,0,0.31,-0.430346669,-0.259196661
4034,20685005,2,0.04375703,0,0.064,0.083103356,0.526537468
4035,10303001,1,0.039059084,0,0.489,-0.173621657,-0.224966659
4036,30710901,0,0.185198256,2,0.019,-0.430346669,-0.430346669
4037,20687003,19,19.77962086,1,0.001,4.447428567,4.447428567
4038,30546012,11,5.345392054,1,0.001,2.393628468,2.233175335
4039,20305026,0,0.185198256,0,0.112,-0.430346669,-0.430346669
4040,20106013,0,0.185198256,2,0.037,-0.430346669,-0.430346669
4041,30106024,1,0.015286806,0,0.45,-0.173621657,-0.088046653
4042,30803011,2,0.006906168,0,0.324,0.083103356,0.083103356
4043,30603012,1,0.03014448,0,0.432,-0.173621657,-0.173621657
4044,20906026,1,0.03014448,0,0.381,-0.173621657,-0.173621657
4045,30209003,0,0.185198256,2,0.023,-0.430346669,-0.430346669
4046,20507014,0,0.185198256,2,0.006,-0.430346669,-0.430346669
4047,30805009,0,0.185198256,0,0.059,-0.430346669,-0.430346669
4048,10312007,0,0.166784797,0,0.104,-0.430346669,-0.387559167
4049,10401007,1,0.037573317,0,0.473,-0.173621657,-0.216409159
4050,10403005,1,0.037573317,0,0.49,-0.173621657,-0.216409159
4051,20403016,0,0.185198256,0,0.053,-0.430346669,-0.430346669
4052,20204003,0,0.185198256,0,0.113,-0.430346669,-0.430346669
4053,30502014,0,0.185198256,2,0.02,-0.430346669,-0.430346669
4054,30302015,0,0.129957879,0,0.349,-0.430346669,-0.301984163
4055,30701002,1,0.047973689,0,0.437,-0.173621657,-0.276311662
4056,20405030,1,0.03014448,0,0.396,-0.173621657,-0.173621657
4057,20804017,0,0.185198256,2,0.013,-0.430346669,-0.430346669
4058,20806031,0,0.171388162,2,0.042,-0.430346669,-0.398256043
4059,31104026,2,-0.002237279,0,0.447,0.083103356,-0.02692165
4060,31108001,0,0.166784797,0,0.124,-0.430346669,-0.387559167
4061,30304042,0,0.185198256,2,0.05,-0.430346669,-0.430346669
4062,30105029,1,0.03014448,0,0.492,-0.173621657,-0.173621657
4063,30104044,0,0.185198256,0,0.084,-0.430346669,-0.430346669
4064,20904046,0,0.163102105,0,0.181,-0.430346669,-0.379001667
4065,30205013,0,0.175154551,2,0.011,-0.430346669,-0.407008032
4066,31202016,0,0.185198256,2,0.006,-0.430346669,-0.430346669
4067,30207011,0,0.185198256,2,0.001,-0.430346669,-0.430346669
4068,30606014,1,0.03014448,0,0.483,-0.173621657,-0.173621657
4069,20601803,0,0.153632326,0,0.174,-0.430346669,-0.356996666
4070,10101031,0,0.047097313,0,0.337,-0.430346669,-0.109440404
4071,20801076,0,0.185198256,0,0.111,-0.430346669,-0.430346669
4072,20402048,1,0.045002154,0,0.449,-0.173621657,-0.259196661
4073,30103004,1,0.03014448,0,0.214,-0.173621657,-0.173621657
4074,20803074,0,0.148371338,0,0.219,-0.430346669,-0.344771665
4075,20903006,1,0.042879629,0,0.415,-0.173621657,-0.24697166
4076,30305001,0,0.185198256,2,0.004,-0.430346669,-0.430346669
4077,30802052,0,0.185198256,0,0.058,-0.430346669,-0.430346669
4078,30105002,0,0.148371338,0,0.414,-0.430346669,-0.344771665
4079,20607045,1,-0.039898841,0,0.244,-0.173621657,0.229803363
4080,20111033,0,0.153632326,0,0.177,-0.430346669,-0.356996666
4081,20634001,19,19.94273031,1,0.001,4.447428567,4.484103569
4082,20905004,0,0.185198256,2,0.041,-0.430346669,-0.430346669
4083,30706002,2,0.006906168,0,0.415,0.083103356,0.083103356
4084,20603105,2,0.006906168,0,0.374,0.083103356,0.083103356
4085,30307901,3,0.031875979,0,0.281,0.339828368,0.093800231
4086,30501004,0,0.141005954,0,0.159,-0.430346669,-0.327656664
4087,30901091,0,0.185198256,2,0.028,-0.430346669,-0.430346669
4088,30302089,0,0.185198256,2,0.05,-0.430346669,-0.430346669
4089,30501055,10,4.566356377,1,0.001,2.136903455,2.136903455
4090,30604018,1,0.039059084,0,0.464,-0.173621657,-0.224966659
4091,20503018,0,0.185198256,0,0.179,-0.430346669,-0.430346669
4092,20608003,2,0.015440052,0,0.323,0.083103356,0.185793361
4093,10201028,1,0.035097038,0,0.392,-0.173621657,-0.202146658
4094,30102032,0,0.185198256,2,0.007,-0.430346669,-0.430346669
4095,30801105,2,-0.001627716,0,0.371,0.083103356,-0.019586649
4096,10203026,1,0.039059084,0,0.49,-0.173621657,-0.224966659
4097,10601005,1,0.03014448,0,0.26,-0.173621657,-0.173621657
4098,30101012,0,0.185198256,0,0.171,-0.430346669,-0.430346669
4099,20604079,0,0.143767973,0,0.193,-0.430346669,-0.33407479
4100,20603030,0,0.185198256,2,0.01,-0.430346669,-0.430346669
4101,30902049,0,0.185198256,2,0.05,-0.430346669,-0.430346669
4102,20609013,0,0.153632326,0,0.147,-0.430346669,-0.356996666
4103,30307017,2,-0.005894658,0,0.358,0.083103356,-0.070931652
4104,30108004,0,0.185198256,0,0.168,-0.430346669,-0.430346669
4105,30806015,0,0.185198256,2,0.003,-0.430346669,-0.430346669
4106,30501056,10,4.566356377,1,0.004,2.136903455,2.136903455
4107,30709067,1,0.03014448,0,0.42,-0.173621657,-0.173621657
4108,20681010,15,11.87564238,1,0.001,3.420528517,3.47187352
4109,30305069,0,0.185198256,2,0.02,-0.430346669,-0.430346669
4110,20683008,1,-0.008856915,0,0.411,-0.173621657,0.051012729
4111,10502043,0,0.118909803,0,0.448,-0.430346669,-0.276311662
4112,30102070,0,0.185198256,2,0.033,-0.430346669,-0.430346669
4113,30555010,8,2.718957261,1,0.003,1.62345343,1.674798433
4114,10220712,1,0.03014448,0,0.398,-0.173621657,-0.173621657
4115,30305091,0,0.185198256,2,0.001,-0.430346669,-0.430346669
4116,10420702,1,0.03014448,0,0.407,-0.173621657,-0.173621657
4117,31021806,1,0.03014448,0,0.488,-0.173621657,-0.173621657
4118,31201066,1,0.039059084,0,0.488,-0.173621657,-0.224966659
4119,30402032,1,0.007857969,0,0.485,-0.173621657,-0.045259151
4120,30801030,0,0.185198256,2,0.032,-0.430346669,-0.430346669
4121,30806801,0,0.185198256,2,0.011,-0.430346669,-0.430346669
4122,31001004,1,0.042879629,0,0.374,-0.173621657,-0.24697166
4123,31105016,0,0.185198256,0,0.178,-0.430346669,-0.430346669
4124,20637012,19,19.61651141,1,0.001,4.447428567,4.410753565
4125,30104803,0,0.185198256,2,0.044,-0.430346669,-0.430346669
4126,20801801,0,0.185198256,2,0.024,-0.430346669,-0.430346669
4127,20601034,1,0.022715643,0,0.451,-0.173621657,-0.130834155
4128,20614027,0,0.137849361,0,0.256,-0.430346669,-0.320321664
4129,20703027,0,0.185198256,2,0.015,-0.430346669,-0.430346669
4130,30303002,0,0.185198256,0,0.318,-0.430346669,-0.430346669
4131,20705025,0,0.185198256,2,0.021,-0.430346669,-0.430346669
4132,10510018,0,0.137849361,0,0.244,-0.430346669,-0.320321664
4133,30704003,2,-0.001627716,0,0.374,0.083103356,-0.019586649
4134,30536004,11,5.729457241,1,0.001,2.393628468,2.393628468
4135,30538002,11,5.729457241,1,0.001,2.393628468,2.393628468
4136,10302008,0,0.185198256,0,0.085,-0.430346669,-0.430346669
4137,20402030,1,0.03014448,0,0.494,-0.173621657,-0.173621657
4138,30402041,3,0.082767404,0,0.254,0.339828368,0.243556488
4139,20201007,0,0.166784797,0,0.111,-0.430346669,-0.387559167
4140,30201018,0,0.185198256,2,0.028,-0.430346669,-0.430346669
4141,10505045,0,0.143767973,0,0.18,-0.430346669,-0.33407479
4142,30306081,0,0.185198256,2,0.009,-0.430346669,-0.430346669
4143,20803031,0,0.185198256,2,0.033,-0.430346669,-0.430346669
4144,30802018,0,0.185198256,2,0.008,-0.430346669,-0.430346669
4145,30203016,0,0.185198256,2,0.028,-0.430346669,-0.430346669
4146,30602019,1,0.061982353,0,0.149,-0.173621657,-0.356996666
4147,30403006,1,0.03014448,0,0.432,-0.173621657,-0.173621657
4148,30805065,0,0.185198256,2,0.009,-0.430346669,-0.430346669
4149,30804016,1,0.037573317,0,0.499,-0.173621657,-0.216409159
4150,20610033,0,0.185198256,2,0.025,-0.430346669,-0.430346669
4151,31003020,0,0.185198256,2,0.024,-0.430346669,-0.430346669
4152,20201805,0,0.185198256,0,0.057,-0.430346669,-0.430346669
4153,20666009,19,18.80096416,1,0.001,4.447428567,4.227378557
4154,30302071,0,0.185198256,2,0.032,-0.430346669,-0.430346669
4155,30301022,1,0.039059084,0,0.496,-0.173621657,-0.224966659
4156,20673001,19,17.95279501,1,0.001,4.447428567,4.036668547
4157,10504005,1,0.047973689,0,0.461,-0.173621657,-0.276311662
4158,10506003,1,0.03014448,0,0.447,-0.173621657,-0.173621657
4159,30106005,1,0.03014448,0,0.373,-0.173621657,-0.173621657
4160,30210017,0,0.185198256,2,0.048,-0.430346669,-0.430346669
4161,20906007,0,0.185198256,0,0.171,-0.430346669,-0.430346669
4162,31120701,1,0.03014448,0,0.385,-0.173621657,-0.173621657
4163,20611007,11,4.841839921,1,0.001,2.393628468,2.02280345
4164,30901159,1,0.037573317,0,0.472,-0.173621657,-0.216409159
4165,10105011,0,0.185198256,0,0.061,-0.430346669,-0.430346669
4166,20404046,0,0.185198256,2,0.046,-0.430346669,-0.430346669
4167,20205017,0,0.157578067,0,0.27,-0.430346669,-0.366165416
4168,20606043,0,0.148371338,0,0.134,-0.430346669,-0.344771665
4169,30206018,0,0.185198256,2,0.026,-0.430346669,-0.430346669
4170,30532010,11,6.09815982,1,0.002,2.393628468,2.547663475
4171,20649001,19,20.23632732,1,0.001,4.447428567,4.550118572
4172,20807045,0,0.185198256,2,0.023,-0.430346669,-0.430346669
4173,30806032,0,0.185198256,2,0.05,-0.430346669,-0.430346669
4174,20113004,0,0.185198256,0,0.101,-0.430346669,-0.430346669
4175,20651015,19,19.63690009,1,0.001,4.447428567,4.415337941
4176,10502009,0,0.141005954,0,0.296,-0.430346669,-0.327656664
4177,30102804,0,0.185198256,2,0.048,-0.430346669,-0.430346669
4178,30541013,11,5.729457241,1,0.001,2.393628468,2.393628468
4179,30102011,0,0.185198256,2,0.009,-0.430346669,-0.430346669
4180,20902013,0,0.148371338,0,0.19,-0.430346669,-0.344771665
4181,30104009,0,0.166784797,0,0.113,-0.430346669,-0.387559167
4182,20803072,1,0.037573317,0,0.463,-0.173621657,-0.216409159
4183,20904011,0,0.185198256,2,0.015,-0.430346669,-0.430346669
4184,10309006,0,0.185198256,2,0.047,-0.430346669,-0.430346669
4185,30335001,3,0.071862099,0,0.228,0.339828368,0.211465862
4186,10205008,0,0.185198256,0,0.09,-0.430346669,-0.430346669
4187,20801041,0,0.185198256,2,0.05,-0.430346669,-0.430346669
4188,20421804,1,0.03014448,0,0.475,-0.173621657,-0.173621657
4189,30534002,11,6.139126773,1,0.001,2.393628468,2.564778476
4190,31104011,2,0.006906168,0,0.365,0.083103356,0.083103356
4191,30304029,2,-0.009094865,0,0.464,0.083103356,-0.109440404
4192,20705007,0,0.185198256,2,0.013,-0.430346669,-0.430346669
4193,20607010,0,0.185198256,2,0.011,-0.430346669,-0.430346669
4194,30707016,0,0.157578067,0,0.107,-0.430346669,-0.366165416
4195,31106019,0,0.185198256,0,0.092,-0.430346669,-0.430346669
4196,30552010,11,5.729457241,1,0.001,2.393628468,2.393628468
4197,20655025,14,9.603538871,1,0.001,3.163803505,3.035440999
4198,30101068,0,0.185198256,2,0.011,-0.430346669,-0.430346669
4199,20603086,2,0.006906168,0,0.385,0.083103356,0.083103356
4200,20901045,0,0.185198256,2,0.046,-0.430346669,-0.430346669
4201,30901056,0,0.185198256,2,0.042,-0.430346669,-0.430346669
4202,30501020,1,0.03014448,0,0.48,-0.173621657,-0.173621657
4203,20220702,3,0.11548332,0,0.191,0.339828368,0.339828368
4204,10536004,3,0.11548332,0,0.203,0.339828368,0.339828368
4205,20112045,0,0.185198256,0,0.151,-0.430346669,-0.430346669
4206,30710072,1,0.049247203,0,0.359,-0.173621657,-0.283646662
4207,30103028,0,0.185198256,2,0.004,-0.430346669,-0.430346669
4208,10501050,0,0.185198256,0,0.164,-0.430346669,-0.430346669
4209,30554010,10,4.566356377,1,0.002,2.136903455,2.136903455
4210,31201122,0,0.185198256,2,0.014,-0.430346669,-0.430346669
4211,30803067,0,0.185198256,2,0.008,-0.430346669,-0.430346669
4212,30801086,2,0.003350383,0,0.407,0.083103356,0.040315853
4213,31001060,1,0.03014448,0,0.468,-0.173621657,-0.173621657
4214,30111909,0,0.185198256,0,0.457,-0.430346669,-0.430346669
4215,20604044,1,0.052430991,0,0.345,-0.173621657,-0.301984163
4216,31202087,1,0.035716108,0,0.437,-0.173621657,-0.205712283
4217,30902030,0,0.185198256,0,0.148,-0.430346669,-0.430346669
4218,30109018,0,0.185198256,2,0.036,-0.430346669,-0.430346669
4219,30508021,10,3.939388872,1,0.001,2.136903455,1.843503441
4220,20920704,1,0.03014448,0,0.415,-0.173621657,-0.173621657
4221,20638017,19,19.77962086,1,0.001,4.447428567,4.447428567
4222,30506026,2,-0.008332911,0,0.5,0.083103356,-0.100271653
4223,30709032,0,0.185198256,2,0.008,-0.430346669,-0.430346669
4224,20303047,1,0.03014448,0,0.42,-0.173621657,-0.173621657
4225,20702034,0,0.185198256,0,0.163,-0.430346669,-0.430346669
4226,10534008,3,0.11548332,0,0.194,0.339828368,0.339828368
4227,30102035,0,0.185198256,2,0.004,-0.430346669,-0.430346669
4228,20503005,1,0.056888293,0,0.349,-0.173621657,-0.327656664
4229,30207801,0,0.185198256,0,0.053,-0.430346669,-0.430346669
4230,20406010,0,0.185198256,2,0.014,-0.430346669,-0.430346669
4231,20704032,0,0.185198256,2,0.016,-0.430346669,-0.430346669
4232,31201047,1,0.03014448,0,0.388,-0.173621657,-0.173621657
4233,31002018,1,0.03014448,0,0.397,-0.173621657,-0.173621657
4234,30548029,10,4.703505518,1,0.003,2.136903455,2.201084708
4235,20807011,0,0.185198256,0,0.166,-0.430346669,-0.430346669
4236,30720703,1,0.012315271,0,0.378,-0.173621657,-0.070931652
4237,20652005,19,19.55126763,1,0.001,4.447428567,4.396083565
4238,30601001,0,0.185198256,2,0.045,-0.430346669,-0.430346669
4239,30901146,1,0.035097038,0,0.383,-0.173621657,-0.202146658
4240,20602048,0,0.185198256,2,0.031,-0.430346669,-0.430346669
4241,20802038,0,0.185198256,0,0.055,-0.430346669,-0.430346669
4242,20615041,1,0.03014448,0,0.427,-0.173621657,-0.173621657
4243,20601015,0,0.148371338,0,0.219,-0.430346669,-0.344771665
4244,30304016,2,-0.003761187,0,0.334,0.083103356,-0.045259151
4245,10104902,0,0.185198256,2,0.017,-0.430346669,-0.430346669
4246,20109009,0,0.185198256,2,0.048,-0.430346669,-0.430346669
4247,20111023,0,0.171388162,2,0.043,-0.430346669,-0.398256043
4248,30338005,2,0.006906168,0,0.357,0.083103356,0.083103356
4249,10102011,0,0.166784797,0,0.1,-0.430346669,-0.387559167
4250,30539016,11,5.729457241,1,0.001,2.393628468,2.393628468
4251,10104009,0,0.185198256,2,0.032,-0.430346669,-0.430346669
4252,10503012,0,0.185198256,2,0.047,-0.430346669,-0.430346669
4253,20687024,19,19.77962086,1,0.001,4.447428567,4.447428567
4254,30402022,3,0.173644948,0,0.092,0.339828368,0.510978376
4255,10505010,1,0.022715643,0,0.454,-0.173621657,-0.130834155
4256,30106061,0,0.185198256,0,0.164,-0.430346669,-0.430346669
4257,30803032,2,0.006906168,0,0.34,0.083103356,0.083103356
4258,20304014,1,0.037573317,0,0.498,-0.173621657,-0.216409159
4259,30404020,0,0.185198256,2,0.05,-0.430346669,-0.430346669
4260,20507035,0,0.185198256,2,0.029,-0.430346669,-0.430346669
